,_file,copyright,date,location,pano_id,status,Unnamed: 0,city,latitude,longitude,q-score,safety,Coordinates,OBJECTID,SUBDISTRIC
1758,gsv_1758.jpg,© Google,2018-08-01,"{'lat': 42.37498281661576, 'lng': -71.06108103221231}",jInVO7uNe4zJ9k5dx7wbAw,OK,42744,Boston,42.37505,-71.06118000000002,25.569496,1,POINT (-71.06118000000002 42.37505),54791,Residential
10660,gsv_10660.jpg,© Google,2018-08-01,"{'lat': 42.33328099684071, 'lng': -71.0469910543865}",dDwpipnlhJZJw1DsnUrfzw,OK,15669,Boston,42.333121999999996,-71.04673000000003,25.404625,1,POINT (-71.04673000000003 42.333122),54613,Open Space
17833,gsv_17833.jpg,© Google,2018-10-01,"{'lat': 42.34893032598365, 'lng': -71.04419515165604}",4R794PIg_Z576k6Ioln6nA,OK,26115,Boston,42.349049,-71.044289,16.717031,0,POINT (-71.04428900000001 42.349049),55140,Mixed Use
15657,gsv_15657.jpg,© Google,2018-08-01,"{'lat': 42.3435442225782, 'lng': -71.0240860489031}",L3b6Iel3D6CR9M2bmU9Ahw,OK,21927,Boston,42.343201,-71.024025,17.348143,0,POINT (-71.02402499999999 42.343201),54434,Industrial
18675,gsv_18675.jpg,© Google,2018-07-01,"{'lat': 42.30022544392852, 'lng': -71.10758623977334}",pBJlkkfFMQB99DtZ_8SVWw,OK,123348,Boston,42.300114,-71.10762,28.869814,1,POINT (-71.10762 42.300114),55814,Business
1633,gsv_1633.jpg,© Google,2016-09-01,"{'lat': 42.28759883805895, 'lng': -71.15856880191265}",GmH12qe2hsdBwq94cTZrxQ,OK,118045,Boston,42.287437,-71.158852,25.455976,1,POINT (-71.158852 42.287437),54446,Residential
7260,gsv_7260.jpg,© Google,2018-08-01,"{'lat': 42.33720872953619, 'lng': -71.07909694247697}",WLh4bbRYiwr4GRQyVcpToA,OK,18344,Boston,42.337348999999996,-71.078819,22.558887,0,POINT (-71.078819 42.337349),54730,Residential
827,gsv_827.jpg,© Google,2011-08-01,"{'lat': 42.28266694420951, 'lng': -71.13560729876893}",7XF2zy5Et_sFusYlRhMtfw,OK,115004,Boston,42.282562,-71.135773,27.05604000000001,1,POINT (-71.135773 42.282562),54250,Residential
13754,gsv_13754.jpg,© Google,2018-08-01,"{'lat': 42.3548157, 'lng': -71.1359745}",hyaBg_h_sVZ2XO6nXIBo2w,OK,30177,Boston,42.3549,-71.13623,25.799549,1,POINT (-71.13623 42.3549),55309,Industrial
10942,gsv_10942.jpg,© Google,2018-09-01,"{'lat': 42.30721861178153, 'lng': -71.08859784596186}",h6K7cy4CgjA5PFuWhq4a1w,OK,5076,Boston,42.307125,-71.08876,25.114187,1,POINT (-71.08875999999999 42.307125),54676,Open Space
509,gsv_509.jpg,© Google,2018-07-01,"{'lat': 42.31782197175778, 'lng': -71.10625020274075}",rupmP7urv2scCCjcu6t_6w,OK,9032,Boston,42.317848,-71.10620899999998,27.437371999999996,1,POINT (-71.10620899999998 42.317848),55836,Residential
8813,gsv_8813.jpg,© Google,2011-08-01,"{'lat': 42.2913289441944, 'lng': -71.135543141745}",nS-HWaW9njslF0gZ-gHmiQ,OK,120033,Boston,42.29134000000001,-71.135582,22.138113,0,POINT (-71.135582 42.29134000000001),54265,Residential
4065,gsv_4065.jpg,© Google,2018-11-01,"{'lat': 42.27084124855337, 'lng': -71.16190718987275}",CYeydyYsvz3uxWkUCm0LGA,OK,106648,Boston,42.270863,-71.161659,25.535529999999998,1,POINT (-71.161659 42.270863),54449,Residential
383,gsv_383.jpg,© Google,2013-08-01,"{'lat': 42.27911950675691, 'lng': -71.15166894909193}",Qf1-1k8lT-9lxlI2mJ4TWw,OK,112851,Boston,42.279312,-71.151909,28.91550800000001,1,POINT (-71.151909 42.279312),54445,Residential
3759,gsv_3759.jpg,© Google,2017-08-01,"{'lat': 42.25609224039808, 'lng': -71.11842071155934}",60K6xf_lCY-NYl1HTXeZmQ,OK,95783,Boston,42.256237,-71.11869,31.934748,1,POINT (-71.11869 42.256237),54344,Residential
14824,gsv_14824.jpg,© Google,2018-09-01,"{'lat': 42.3730903073229, 'lng': -71.06978926768775}",l8nLYbLEaA583t2o41fCPw,OK,41428,Boston,42.3731,-71.06980899999998,17.483879,0,POINT (-71.06980899999998 42.3731),54818,Industrial
3314,gsv_3314.jpg,© Google,2018-11-01,"{'lat': 42.29046074657448, 'lng': -71.12317842188624}",G8q9PYxrOxK_UzWreBH5Cg,OK,119523,Boston,42.290363,-71.12338299999998,28.282572,1,POINT (-71.12338299999998 42.290363),54268,Residential
1464,gsv_1464.jpg,© Google,2018-07-01,"{'lat': 42.29316359665161, 'lng': -71.14310611388086}",G1j04pihMHPNG6kn9J92fw,OK,120889,Boston,42.293289,-71.143089,25.787385999999998,1,POINT (-71.143089 42.293289),54450,Residential
17061,gsv_17061.jpg,© Google,2018-09-01,"{'lat': 42.35097479253494, 'lng': -71.06416143295225}",gXKkeR4oWMds-kvsvWuPPg,OK,27594,Boston,42.350998,-71.064178,27.777271000000002,1,POINT (-71.064178 42.350998),55005,Mixed Use
16318,gsv_16318.jpg,© Google,2018-11-01,"{'lat': 42.2375290952269, 'lng': -71.13563555614729}",RAp-xNUJzKKRoFporw6wzA,OK,83080,Boston,42.237389,-71.13520799999998,18.315079,0,POINT (-71.13520799999998 42.237389),54403,Industrial
5803,gsv_5803.jpg,© Google,2013-08-01,"{'lat': 42.26885806363366, 'lng': -71.10359809521442}",3hMSogUSSZjHIE_ngCTU-A,OK,105205,Boston,42.268913,-71.103493,23.533028,0,POINT (-71.103493 42.268913),54665,Residential
8680,gsv_8680.jpg,© Google,2018-08-01,"{'lat': 42.290498, 'lng': -71.0382284}",CQnpldoY8f-ZxkXnR-lBzg,OK,119643,Boston,42.290436,-71.038177,20.354162,0,POINT (-71.038177 42.290436),55724,Residential
16419,gsv_16419.jpg,© Google,2018-09-01,"{'lat': 42.37217981814213, 'lng': -71.03430349108929}",IH3e4FGkDShwRMT2ufJV5w,OK,40699,Boston,42.372124,-71.034348,31.499527,1,POINT (-71.03434799999999 42.372124),55437,Miscellaneous
257,gsv_257.jpg,© Google,2018-11-01,"{'lat': 42.29163581891711, 'lng': -71.12259557470459}",CUXmuNSk-BQPzI6JIJWWYA,OK,120162,Boston,42.291664000000004,-71.122635,32.778664,1,POINT (-71.122635 42.291664),54268,Residential
2718,gsv_2718.jpg,© Google,2018-07-01,"{'lat': 42.31625882217701, 'lng': -71.11465771627783}",lPtWJ05LQevxr4jJ8rYY2g,OK,8285,Boston,42.316223,-71.114655,27.439771999999998,1,POINT (-71.114655 42.316223),55805,Residential
63,gsv_63.jpg,© Google,2018-10-01,"{'lat': 42.2666852, 'lng': -71.1629411}",zWg_zwMeeWcTnHITVT1D-w,OK,103743,Boston,42.26664,-71.162598,26.04888,1,POINT (-71.162598 42.26664),54449,Residential
889,gsv_889.jpg,© Google,2007-10-01,"{'lat': 42.2702647, 'lng': -71.0967422}",zP9QWvocT9Hj_cFG_SkhQg,OK,106336,Boston,42.270538,-71.096924,26.198515,1,POINT (-71.096924 42.270538),54639,Residential
19978,gsv_19978.jpg,© Google,2018-08-01,"{'lat': 42.31656865200531, 'lng': -71.0836502219513}",c3Qrfr3oRI9lAR92biuYJw,OK,8478,Boston,42.316547,-71.083694,19.528217,0,POINT (-71.08369399999999 42.316547),55555,Comm/Instit
8710,gsv_8710.jpg,© Google,2018-10-01,"{'lat': 42.34802934269644, 'lng': -71.10231791495325}",xWsDgPuzJWcaIyghiiij_w,OK,25499,Boston,42.348076,-71.102272,19.373413,0,POINT (-71.102272 42.348076),55188,Residential
6022,gsv_6022.jpg,© Google,2017-07-01,"{'lat': 42.27799924727286, 'lng': -71.15832118241092}",rnhIFzNo9Ic8Nnfg0RSiDA,OK,112004,Boston,42.278011,-71.158287,22.291039,0,POINT (-71.158287 42.278011),54445,Residential
6298,gsv_6298.jpg,© Google,2017-06-01,"{'lat': 42.26314150091689, 'lng': -71.12254468250829}",VAnZ3DBuokFVMJTrjyRMSQ,OK,101070,Boston,42.263062,-71.122635,22.82139,0,POINT (-71.122635 42.263062),54344,Residential
17487,gsv_17487.jpg,© Google,2011-07-01,"{'lat': 42.2865513, 'lng': -71.1026035}",BRicToFz8yK9_D0QeBrnPg,OK,117569,Boston,42.286789,-71.102936,15.860871,0,POINT (-71.102936 42.286789),54646,Miscellaneous
9205,gsv_9205.jpg,© Google,2013-10-01,"{'lat': 42.2629946, 'lng': -71.103212}",kx6F0-RuNG_vBSMNqCQcOA,OK,101037,Boston,42.263062,-71.10311899999998,22.235236999999998,0,POINT (-71.10311899999998 42.263062),54349,Residential
7379,gsv_7379.jpg,© Google,2016-06-01,"{'lat': 42.26780038578605, 'lng': -71.11155318253694}",yEP2InVaM0N_RtpYDBUOkg,OK,104577,Boston,42.267936999999996,-71.111938,24.226357,0,POINT (-71.11193799999999 42.267937),54331,Residential
5916,gsv_5916.jpg,© Google,2018-08-01,"{'lat': 42.37836274464031, 'lng': -71.06462762702246}",n5kT-XJ-1PTjpIV-dyc19Q,OK,45107,Boston,42.3783,-71.064552,20.55171,0,POINT (-71.06455200000001 42.3783),54791,Residential
13792,gsv_13792.jpg,© Google,2018-09-01,"{'lat': 42.38485159493732, 'lng': -71.04752299066243}",mFDPAbYhl12g_mI9fBab5A,OK,49863,Boston,42.3848,-71.04729499999998,26.778848999999997,1,POINT (-71.04729499999998 42.3848),54857,Industrial
12307,gsv_12307.jpg,© Google,2018-07-01,"{'lat': 42.33277055645635, 'lng': -71.09271607474012}",_xZlh1C7nz5GJEsRVGa8BA,OK,15537,Boston,42.332798,-71.09270500000002,20.028225,0,POINT (-71.09270500000002 42.332798),54527,Open Space
8430,gsv_8430.jpg,© Google,2018-08-01,"{'lat': 42.3149845, 'lng': -71.0525529}",Rg9qZ1-jJg4gRvH7xOQcAg,OK,7774,Boston,42.314921999999996,-71.052361,20.585314,0,POINT (-71.052361 42.314922),55686,Residential
14548,gsv_14548.jpg,© Google,2018-09-01,"{'lat': 42.38133639893801, 'lng': -71.02547391766359}",flftLRMjooXLnnXuio_rvg,OK,47275,Boston,42.381226,-71.025337,17.96022,0,POINT (-71.02533699999999 42.381226),55434,Industrial
17648,gsv_17648.jpg,© Google,2017-08-01,"{'lat': 42.34937164811918, 'lng': -71.05916717677803}",_nBHN2mDzlSigJT6nDXIGA,OK,26382,Boston,42.349373,-71.059113,22.76372000000001,0,POINT (-71.059113 42.349373),54864,Mixed Use
6602,gsv_6602.jpg,© Google,2017-06-01,"{'lat': 42.27638764791557, 'lng': -71.09359037514022}",RtUo0thmhMgl3TOvXHh6ew,OK,110767,Boston,42.276385999999995,-71.093552,23.078492999999998,0,POINT (-71.093552 42.276386),54645,Residential
4014,gsv_4014.jpg,© Google,2018-08-01,"{'lat': 42.27957920430431, 'lng': -71.06896868127734}",uzxM5cHo0N0V6lkmCOBHaA,OK,113113,Boston,42.279648,-71.068771,26.494640000000004,1,POINT (-71.068771 42.279648),55631,Residential
1215,gsv_1215.jpg,© Google,2017-07-01,"{'lat': 42.26321533673191, 'lng': -71.11472424230647}",gzviKj-FM7gYMxKCZnWC-Q,OK,101316,Boston,42.26339,-71.114189,25.786615,1,POINT (-71.114189 42.26339),54331,Residential
3265,gsv_3265.jpg,© Google,2011-08-01,"{'lat': 42.28356139754106, 'lng': -71.17125870306091}",Eb3-wTE6vqhj6qrCCEYNGw,OK,115705,Boston,42.28353900000001,-71.171234,26.567597999999997,1,POINT (-71.171234 42.28353900000001),54446,Residential
12651,gsv_12651.jpg,© Google,2018-09-01,"{'lat': 42.3020544, 'lng': -71.0894705}",jgcku64nPn7YzONxX2gmXA,OK,3964,Boston,42.301926,-71.089516,18.664518,0,POINT (-71.089516 42.301926),54676,Open Space
9262,gsv_9262.jpg,© Google,2013-08-01,"{'lat': 42.3436605, 'lng': -71.1673102}",SwKcxMTCXQ3MAiKLbaFw_Q,OK,22142,Boston,42.343483,-71.167213,22.915928,0,POINT (-71.167213 42.343483),55377,Residential
17907,gsv_17907.jpg,© Google,2017-08-01,"{'lat': 42.36827564279821, 'lng': -71.02257488910881}",p4dSRhDrHOQrQkfpAtIzZg,OK,38335,Boston,42.368549,-71.022522,15.006253,0,POINT (-71.022522 42.368549),55435,Miscellaneous
17557,gsv_17557.jpg,© Google,2017-08-01,"{'lat': 42.3701197, 'lng': -71.0259087}",r3D5FY5HG9oRH5vCmEKXTg,OK,39386,Boston,42.370174,-71.025711,17.164061,0,POINT (-71.025711 42.370174),55435,Miscellaneous
16504,gsv_16504.jpg,© Google,2018-10-01,"{'lat': 42.29894579592789, 'lng': -71.1714807996498}",1C-ZGuyMhsFpAgu9MKXqug,OK,122882,Boston,42.298813,-71.17104300000003,26.103136,1,POINT (-71.17104300000003 42.298813),54443,Miscellaneous
17937,gsv_17937.jpg,© Google,2017-07-01,"{'lat': 42.34748304474146, 'lng': -71.04348742910676}",pTtrzuX-H8_Xz7YOQUWBLA,OK,24921,Boston,42.347424,-71.04335,20.592385999999998,0,POINT (-71.04335 42.347424),55140,Mixed Use
9716,gsv_9716.jpg,© Google,2018-09-01,"{'lat': 42.29367969287671, 'lng': -71.09067033284202}",LRRquoO7VSo2ybokyMGOgQ,OK,121107,Boston,42.293652,-71.090714,24.566137,0,POINT (-71.09071400000001 42.293652),54655,Residential
6824,gsv_6824.jpg,© Google,2018-09-01,"{'lat': 42.35364278025398, 'lng': -71.15259656780205}",uk2f-erDKN2y3WYopcuEgg,OK,29442,Boston,42.3536,-71.152367,19.273773000000002,0,POINT (-71.152367 42.3536),55378,Residential
16961,gsv_16961.jpg,© Google,2018-09-01,"{'lat': 42.28988201997755, 'lng': -71.10131228472058}",8BvUHnCS5Eof6q71XHcZRg,OK,119154,Boston,42.289715,-71.101242,25.912628,1,POINT (-71.101242 42.289715),54646,Miscellaneous
9312,gsv_9312.jpg,© Google,2018-08-01,"{'lat': 42.31939436133818, 'lng': -71.07584362417296}",vp2VwZpzQ5XyyU_zj0Ngiw,OK,9505,Boston,42.319148999999996,-71.075813,24.388868,0,POINT (-71.075813 42.319149),55517,Residential
2061,gsv_2061.jpg,© Google,2018-10-01,"{'lat': 42.2990452595099, 'lng': -71.05091024933472}",UMw06pOewY1XzGSwJ_G2gw,OK,3260,Boston,42.299,-71.051048,31.895308,1,POINT (-71.05104799999999 42.299),55695,Residential
14116,gsv_14116.jpg,© Google,2018-08-01,"{'lat': 42.38205872374763, 'lng': -71.05777885100312}",5w3agYrGOFBeS8dUTGF6Cw,OK,48082,Boston,42.382197999999995,-71.0578,16.048391,0,POINT (-71.0578 42.382198),54857,Industrial
5008,gsv_5008.jpg,© Google,2017-07-01,"{'lat': 42.2503644, 'lng': -71.1174046}",wiPndTqZEVRMKYL5OMr_UA,OK,91172,Boston,42.250389,-71.11756899999997,22.60371,0,POINT (-71.11756899999997 42.250389),54430,Residential
4675,gsv_4675.jpg,© Google,2013-08-01,"{'lat': 42.29223462856115, 'lng': -71.15168169304145}",0JDHZo225I6PHMcINNS4CQ,OK,120491,Boston,42.292313,-71.151527,29.691303,1,POINT (-71.151527 42.292313),54446,Residential
13097,gsv_13097.jpg,© Google,2018-07-01,"{'lat': 42.3246183, 'lng': -71.0993238}",38lgpp8bXhdbir2vSnYo-g,OK,11471,Boston,42.324348,-71.099083,19.697229,0,POINT (-71.09908299999999 42.324348),55772,Open Space
5184,gsv_5184.jpg,© Google,2018-08-01,"{'lat': 42.32214693578035, 'lng': -71.09420822143149}",tamFlSpd16Ctv3PWadbC3g,OK,10655,Boston,42.322075,-71.094391,18.537842,0,POINT (-71.094391 42.322075),54740,Residential
4028,gsv_4028.jpg,© Google,2018-07-01,"{'lat': 42.3536863, 'lng': -71.1544292}",0ZtD0lBLIse3FI6rJ5IKQg,OK,29446,Boston,42.3536,-71.154625,25.008417,1,POINT (-71.154625 42.3536),55328,Residential
14688,gsv_14688.jpg,© Google,2016-06-01,"{'lat': 42.24420368623483, 'lng': -71.13242895435192}",XVqRVdt8S4CE934C0X9trA,OK,86756,Boston,42.244213,-71.13239300000002,22.933985,0,POINT (-71.13239300000002 42.244213),54405,Industrial
17532,gsv_17532.jpg,© Google,2018-10-01,"{'lat': 42.34515170240535, 'lng': -71.06111972720541}",OBZr40KBVdZqlIcxYWAMeA,OK,23300,Boston,42.34515,-71.06118000000002,17.819881,0,POINT (-71.06118000000002 42.34515),54884,Miscellaneous
6261,gsv_6261.jpg,© Google,2018-11-01,"{'lat': 42.27216178905208, 'lng': -71.16993972924128}",9gBsxS5Clt46Ur8qFiNmRQ,OK,107721,Boston,42.272163,-71.169922,22.799877,0,POINT (-71.169922 42.272163),54449,Residential
15614,gsv_15614.jpg,© Google,2018-08-01,"{'lat': 42.37922781392454, 'lng': -71.07141145523296}",ltG-w3f-aPkjCp_-7CootQ,OK,45856,Boston,42.379272,-71.071495,14.819360000000001,0,POINT (-71.071495 42.379272),54825,Industrial
800,gsv_800.jpg,© Google,2018-08-01,"{'lat': 42.35191702810302, 'lng': -71.07823033363294}",AOQpHlmjcvzZtgHI0BPg9Q,OK,28326,Boston,42.351974,-71.078255,27.728136,1,POINT (-71.078255 42.351974),55192,Residential
7023,gsv_7023.jpg,© Google,2018-07-01,"{'lat': 42.33485166846071, 'lng': -71.08572722560771}",OHmzaGhFgfINGFI7g9IodA,OK,16741,Boston,42.334747,-71.085571,19.044521,0,POINT (-71.085571 42.334747),54517,Residential
2218,gsv_2218.jpg,© Google,2013-08-01,"{'lat': 42.28252066262139, 'lng': -71.14243119033361}",Teb4HxUqjeWnraNHyPDYhg,OK,115016,Boston,42.282562,-71.142525,26.636667,1,POINT (-71.14252500000001 42.282562),54299,Residential
11571,gsv_11571.jpg,© Google,2013-09-01,"{'lat': 42.27332035264314, 'lng': -71.14126210774576}",U9VIBOcf9mqHJD4xFicZMQ,OK,108438,Boston,42.273136,-71.140839,32.010459999999995,1,POINT (-71.140839 42.273136),54355,Open Space
9712,gsv_9712.jpg,© Google,2013-09-01,"{'lat': 42.27721551161114, 'lng': -71.08018307899222}",ZVuyAnr3BwH9YCmbpSOsXg,OK,111430,Boston,42.277363,-71.080605,22.460775,0,POINT (-71.08060500000001 42.277363),54643,Residential
7469,gsv_7469.jpg,© Google,2018-10-01,"{'lat': 42.34278393073082, 'lng': -71.16604301271629}",AI2JFqJHoORikoypoGriLA,OK,21720,Boston,42.342834,-71.166092,23.79874,0,POINT (-71.16609200000001 42.342834),55377,Residential
3201,gsv_3201.jpg,© Google,2014-08-01,"{'lat': 42.28017006709118, 'lng': -71.08694660780338}",dYv0bFcSNo3vaQMrADmedQ,OK,113396,Boston,42.280289,-71.08717299999998,29.281198999999997,1,POINT (-71.08717299999998 42.280289),54674,Residential
18937,gsv_18937.jpg,© Google,2018-08-01,"{'lat': 42.2901990650352, 'lng': -71.0429771649865}",ZrvYgwQ28y4CAAQREPqXbA,OK,119481,Boston,42.290157,-71.043053,27.03552800000001,1,POINT (-71.043053 42.290157),55667,Business
15200,gsv_15200.jpg,© Google,2018-09-01,"{'lat': 42.38973319175938, 'lng': -71.07091719602369}",mGxnh8Ujb_ccR-2eS8eW4Q,OK,52889,Boston,42.389675,-71.070747,23.064138,0,POINT (-71.070747 42.389675),54848,Industrial
3846,gsv_3846.jpg,© Google,2018-08-01,"{'lat': 42.31990140096863, 'lng': -71.07981935458943}",40TerjLUKHJt9yPpf9DPZw,OK,9773,Boston,42.319798,-71.079941,28.212263,1,POINT (-71.07994100000001 42.319798),55544,Residential
7967,gsv_7967.jpg,© Google,2013-08-01,"{'lat': 42.35338301882415, 'lng': -71.1619749835676}",dh5470S25pgjndRlsdpaIw,OK,29254,Boston,42.353275,-71.16194200000002,24.785427,0,POINT (-71.16194200000002 42.353275),55328,Residential
986,gsv_986.jpg,© Google,2018-08-01,"{'lat': 42.30003899238923, 'lng': -71.0673747512704}",-jbzU3YrGhJBo49eBX5dVw,OK,3500,Boston,42.299973,-71.067368,27.366657,1,POINT (-71.067368 42.299973),55654,Residential
4691,gsv_4691.jpg,© Google,2011-08-01,"{'lat': 42.29190745225363, 'lng': -71.11912226502166}",-BUOnsnUNIrDcbJuQ6dNRQ,OK,120302,Boston,42.291988,-71.119446,32.144515999999996,1,POINT (-71.119446 42.291988),54267,Residential
7216,gsv_7216.jpg,© Google,2018-08-01,"{'lat': 42.37737086243016, 'lng': -71.06383428839104}",5OHeamUHWQ84HE4wZ11Scg,OK,44386,Boston,42.377323,-71.063614,23.118451999999998,0,POINT (-71.063614 42.377323),54791,Residential
15751,gsv_15751.jpg,© Google,2018-08-01,"{'lat': 42.33570108272912, 'lng': -71.05705911279631}",-UuqUYNw_oxnD91OfzeCKg,OK,17330,Boston,42.335724,-71.056862,19.214859,0,POINT (-71.056862 42.335724),55405,Industrial
1011,gsv_1011.jpg,© Google,2017-07-01,"{'lat': 42.29432650431653, 'lng': -71.11585953632417}",kgyQCuqj0cHqpvAzWShtHQ,OK,121249,Boston,42.294261999999996,-71.115875,26.061064000000002,1,POINT (-71.115875 42.294262),54238,Residential
3219,gsv_3219.jpg,© Google,2018-08-01,"{'lat': 42.29073785689001, 'lng': -71.04125171534389}",x06EXsCaFhJ1yXOfTmgOBg,OK,119812,Boston,42.290764,-71.041084,27.628441,1,POINT (-71.041084 42.290764),55740,Residential
2774,gsv_2774.jpg,© Panospin360,2017-05-01,"{'lat': 42.317445912405, 'lng': -71.113639926598}",CAoSLEFGMVFpcE9TZkNuMkVXUDR3T0lOb0JEaFhSNjgxNWVWTFYyWUJseDhNaHJu,OK,8788,Boston,42.3172,-71.113716,26.703632,1,POINT (-71.113716 42.3172),55805,Residential
7647,gsv_7647.jpg,© Google,2018-08-01,"{'lat': 42.33934441530617, 'lng': -71.14902773154341}",v93ZYSSgmcbn7jBz8hNXjg,OK,19733,Boston,42.339298,-71.14899399999999,20.721773000000002,0,POINT (-71.14899399999999 42.339298),55367,Residential
7059,gsv_7059.jpg,© Google,2018-11-01,"{'lat': 42.29292824189979, 'lng': -71.13800577735985}",cyRcOEengEVSlSZd490dag,OK,120743,Boston,42.292961,-71.138023,21.247749,0,POINT (-71.138023 42.292961),54450,Residential
16063,gsv_16063.jpg,© Google,2018-08-01,"{'lat': 42.32820112783966, 'lng': -71.07210188950916}",RIBjO3-0lPsFJlNSi-xpUQ,OK,13015,Boston,42.328251,-71.07206,19.754248,0,POINT (-71.07205999999999 42.328251),54519,Industrial
9494,gsv_9494.jpg,© Google,2018-08-01,"{'lat': 42.3729815, 'lng': -71.0598773}",-VIGqhwMKirTQEXkV1BTKg,OK,41411,Boston,42.3731,-71.060051,10.451101,0,POINT (-71.060051 42.3731),55236,Residential
15448,gsv_15448.jpg,© Google,2018-08-01,"{'lat': 42.33290225069573, 'lng': -71.07597666864487}",S-hEjkurGc2X_jlfZeecPA,OK,15515,Boston,42.332798,-71.075813,18.755077,0,POINT (-71.075813 42.332798),54519,Industrial
11390,gsv_11390.jpg,© Google,2007-10-01,"{'lat': 42.31149234270046, 'lng': -71.10726524198407}",c1Xyyd_Kv63kmhC-EHY5mA,OK,6315,Boston,42.311347999999995,-71.107338,26.658707,1,POINT (-71.107338 42.311348),55774,Open Space
4146,gsv_4146.jpg,© Google,2013-08-01,"{'lat': 42.25286142535798, 'lng': -71.13309621756609}",wKb_Hkgl3diyP4uJ9TD2jQ,OK,93216,Boston,42.252987,-71.13333100000001,25.075912,1,POINT (-71.13333100000001 42.252987),54363,Residential
17252,gsv_17252.jpg,© Google,2018-10-01,"{'lat': 42.35266884529514, 'lng': -71.05682773504871}",TKI1lqrIBbmm6x_mLpJTOw,OK,28720,Boston,42.352623,-71.056862,27.663292,1,POINT (-71.056862 42.352623),54762,Mixed Use
4346,gsv_4346.jpg,© Google,2013-08-01,"{'lat': 42.29496260403851, 'lng': -71.14132829070877}",Jbj4jJwBK48i9K4D47EacQ,OK,121531,Boston,42.294914,-71.141396,26.039873,1,POINT (-71.141396 42.294914),54450,Residential
15116,gsv_15116.jpg,© Google,2018-09-01,"{'lat': 42.38480677076444, 'lng': -71.03927991345736}",IZNt3fZNQ6E54Uez16fjDQ,OK,49862,Boston,42.3848,-71.039787,17.228786,0,POINT (-71.039787 42.3848),55501,Industrial
13069,gsv_13069.jpg,© Google,2017-08-01,"{'lat': 42.28356823916106, 'lng': -71.1014139846683}",SMBliQQ53WnPx9XkPC6pQQ,OK,115602,Boston,42.28353900000001,-71.101433,23.892815,0,POINT (-71.101433 42.28353900000001),54293,Open Space
14391,gsv_14391.jpg,© Google,2018-09-01,"{'lat': 42.34810234788198, 'lng': -71.05013429723402}",yuEo2R6xuxY7JhKez_PJOA,OK,25412,Boston,42.348076,-71.05011,13.017145,0,POINT (-71.05011 42.348076),55424,Industrial
14517,gsv_14517.jpg,© Google,2017-07-01,"{'lat': 42.32720107240881, 'lng': -71.06846273889622}",UpOjYk0_GldMdm88F8JUFQ,OK,12600,Boston,42.327273999999996,-71.068497,23.506752,0,POINT (-71.06849699999999 42.327274),54519,Industrial
15473,gsv_15473.jpg,© Google,2018-08-01,"{'lat': 42.34014724719279, 'lng': -71.04581295661646}",BFEQodisOdVbG2Yi483JiA,OK,20147,Boston,42.340275,-71.045601,19.193981,0,POINT (-71.045601 42.340275),54195,Industrial
4695,gsv_4695.jpg,© Google,2018-08-01,"{'lat': 42.30895095736312, 'lng': -71.04818494949002}",fyRNRnxO11R16QfwtjmX-g,OK,5549,Boston,42.309074,-71.048233,29.985012,1,POINT (-71.048233 42.309074),55746,Residential
4449,gsv_4449.jpg,© Google,2018-10-01,"{'lat': 42.3538758202179, 'lng': -71.07826005605237}",ukVe_8hzuTANM71gloc26Q,OK,29555,Boston,42.353924,-71.078255,29.13653900000001,1,POINT (-71.078255 42.353924),55192,Residential
